Model,N_test,AUROC,AUPRC,Accuracy,Precision,Recall_Sensitivity,Specificity,F1,Brier,Threshold,Best_Val_AUROC,Best_Epoch
Med-BERT-style 365d Control,1337,0.6855517615773159,0.15434797999905553,0.7696335078534031,0.15017064846416384,0.42718446601941745,0.7982171799027553,0.2222222222222222,0.2553362631051636,0.7749999999999997,0.7151473633650659,6
