Model,N_test,AUROC,AUPRC,Accuracy,Precision,Recall_Sensitivity,Specificity,F1,Brier,Threshold,Best_Val_AUROC,Best_Epoch
Llama 3.2 3B Instruct LoRA Diagnosis-Text 365d Control,1337,0.7546498088149676,0.27765583684754486,0.8474195961106956,0.22702702702702704,0.4077669902912621,0.8841166936790924,0.2916666666666667,0.136345379583341,0.6049999999999998,0.7447263364278459,1
