Model,N_test,AUROC,AUPRC,Accuracy,Precision,Recall_Sensitivity,Specificity,F1,Brier,Threshold,Best_Val_AUROC,Best_Epoch
Time-Aware Med-BERT-style 365d,1337,0.7276282041195259,0.1856278245837564,0.7075542258788332,0.14532019704433496,0.5728155339805825,0.7188006482982172,0.2318271119842829,0.17945317521092344,0.4199999999999998,0.6944306648083843,6
