Model,N_test,AUROC,AUPRC,Accuracy,Precision,Recall_Sensitivity,Specificity,F1,Brier,Threshold,Best_Val_AUROC,Best_Epoch
ClinicalBERT Diagnosis-Text 365d Control,1337,0.7343629525892591,0.26564516211768824,0.8519072550486163,0.22857142857142856,0.3883495145631068,0.8905996758508914,0.28776978417266186,0.0720601832943926,0.2149999999999999,0.7456909109520546,1
